"Date","Drift_Number","Location","Start_Time","End_Time","Duration","Mesh_Size","Adult_Sockeye_Retained","Jack_Sockeye_Retained","Adult_Chinook_Retained_Ad_P","Adult_Chinook_Retained_Ad_A","Adult_Chinook_Retained_Ad_Unk","Jack_Chinook_Retained_Ad_P","Jack_Chinook_Retained_Ad_A","Jack_Chinook_Retained_Ad_Unk","Coho_Retained_Ad_P","Coho_Retained_Ad_A","Coho_Retained_Ad_Unk","Pink_Retained","Chum_Retained","Steelhead_Retained","Adult_Sockeye_Released","Jack_Sockeye_Released","Adult_Chinook_Released_Ad_P","Adult_Chinook_Released_Ad_A","Adult_Chinook_Released_Ad_Unk","Jack_Chinook_Released_Ad_P","Jack_Chinook_Released_Ad_A","Jack_Chinook_Released_Ad_Unk","Coho_Released_Ad_P","Coho_Released_Ad_A","Coho_Released_Ad_Unk","Pink_Released","Chum_Released","Steelhead_Released","Comments","Adult_Chinook_Retained","Jack_Chinook_Retained","Adult_Chinook_Released","Jack_Chinook_Released","Coho_Retained","Coho_Released"
"45132","1","near","0.29444444444444445","0.29791666666666666","3.4722222222222099E-3","4.75","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45132","2","near","0.30763888888888891","0.31111111111111112","3.4722222222222099E-3","5.75","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45132","3","near","0.32013888888888892","0.32222222222222224","2.0833333333333259E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, Hung up below weir","0","0","0","0","0","0"
"45132","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4","3","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","4","1","0","0","0","0"
"45132","5","near","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3","5.25","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45132","6","near","0.82013888888888886","0.82430555555555562","4.1666666666667629E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45133","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45133","2","near","0.30624999999999997","0.30833333333333335","2.0833333333333814E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, Hung up below weir","0","0","0","0","0","0"
"45133","3","near","0.31944444444444448","0.3215277777777778","2.0833333333333259E-3","6.75","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, Hung up below weir. Same spot","3","0","0","0","0","0"
"45133","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4.75","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","Good Drift. One chinook fell off net","0","0","1","0","0","0"
"45133","5","near","0.80625000000000002","0.80833333333333324","2.0833333333332149E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, Hung up below weir","0","0","0","0","0","0"
"45133","6","near","0.81944444444444453","0.82361111111111107","4.1666666666665408E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45134","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4.75","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45134","2","near","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3","5.75","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45134","3","near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45134","4","near","0.79513888888888884","0.79861111111111116","3.4722222222223209E-3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45134","5","near","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3","5.25","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0"
"45134","6","near","0.81944444444444453","0.8222222222222223","2.7777777777777679E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up below weir","0","0","0","0","0","0"
"45134","7","far","0.32708333333333334","0.3298611111111111","2.7777777777777679E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45135","1","near","0.29305555555555557","0.29652777777777778","3.4722222222222099E-3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45135","2","near","0.30694444444444441","0.31041666666666667","3.4722222222222654E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift, one fish hit net but released species unknown","0","0","0","0","0","0"
"45135","3","near","0.31944444444444448","0.32222222222222224","2.7777777777777679E-3","6.75","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incompleate hung up near end of drift","1","0","0","0","0","0"
"45135","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4.75","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift, stergeon in net but fell off","3","0","0","0","0","0"
"45135","5","near","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45135","6","near","0.82013888888888886","0.8222222222222223","2.083333333333437E-3","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up net trashed","0","0","0","0","0","0"
"45136","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4.75","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45136","2","near","0.30555555555555552","0.30902777777777779","3.4722222222222654E-3","5.75","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Good Drift, one Chinook fell off","0","0","1","0","0","0"
"45136","3","near","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45136","4","near","0.79722222222222217","0.80069444444444438","3.4722222222222099E-3","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45136","5","near","0.80972222222222223","0.81319444444444444","3.4722222222222099E-3","5.25","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45136","6","near","0.8222222222222223","0.8256944444444444","3.4722222222220989E-3","6.75","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","Good Drift, one Chinook went through net","1","0","1","0","0","0"
"45137","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45137","2","near","0.30555555555555552","0.30902777777777779","3.4722222222222654E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45137","3","near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3","6.75","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45137","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4.75","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0"
"45137","5","near","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45137","6","near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","Good Drift. Three big chinook went through","0","0","3","0","0","0"
"45138","1","near","0.2951388888888889","0.2986111111111111","3.4722222222222099E-3","4.75","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45138","2","near","0.30902777777777779","0.3125","3.4722222222222099E-3","5.75","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45138","3","near","0.3215277777777778","0.32361111111111113","2.0833333333333259E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete drift, hung up below weir","0","0","0","0","0","0"
"45138","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45138","5","near","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45138","6","near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete drift, hung up below weir","0","0","0","0","0","0"
"45138","7","far","0.32708333333333334","0.32916666666666666","2.0833333333333259E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45139","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45139","2","near","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3","5.25","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0"
"45139","3","near","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3","6.75","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45139","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4.75","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","Good Drift. One Chinook went thruough net","0","0","1","0","0","0"
"45139","5","near","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45139","6","near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45140","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4.75","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45140","2","near","0.30624999999999997","0.30902777777777779","2.7777777777778234E-3","5.75","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up","0","0","0","0","0","0"
"45140","3","near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3","8","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45140","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45140","5","near","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3","5.25","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45140","6","near","0.81944444444444453","0.82152777777777775","2.0833333333332149E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up","0","0","0","0","0","0"
"45141","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45141","2","near","0.30555555555555552","0.30902777777777779","3.4722222222222654E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45141","3","near","0.31944444444444448","0.32361111111111113","4.1666666666666519E-3","6.75","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0"
"45141","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4.75","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45141","5","near","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45141","6","near","0.81944444444444453","0.82152777777777775","2.0833333333332149E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incompleate Drift, hung up","0","0","0","0","0","0"
"45141","7","far","0.32708333333333334","0.3298611111111111","2.7777777777777679E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45142","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4.75","15","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift, Fish throughout net.","2","0","0","0","0","0"
"45142","2","near","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45142","3","near","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3","8","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0"
"45142","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","1","0","0","0","0"
"45142","5","near","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3","5.25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45142","6","near","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3","6.75","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45143","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45143","2","near","0.30555555555555552","0.30972222222222223","4.1666666666667074E-3","5.25","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45143","3","near","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45143","4","near","0.79166666666666663","0.79375000000000007","2.083333333333437E-3","4.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incompleate Drift, hung up","0","0","0","0","0","0"
"45143","5","near","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3","5.75","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45143","6","near","0.81944444444444453","0.82152777777777775","2.0833333333332149E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incompleate Drift, hung up at weir","0","0","0","0","0","0"
"45144","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4.75","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45144","2","near","0.30694444444444441","0.30902777777777779","2.0833333333333814E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incompleate drift, hung up","0","0","0","0","0","0"
"45144","3","near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45144","4","near","0.79375000000000007","0.79791666666666661","4.1666666666665408E-3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift, sturgeon in net","0","0","0","0","0","0"
"45144","5","near","0.80763888888888891","0.81111111111111101","3.4722222222220989E-3","5.25","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45144","6","near","0.8208333333333333","0.82500000000000007","4.1666666666667629E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45145","1","near","0.29375000000000001","0.29722222222222222","3.4722222222222099E-3","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45145","2","near","0.30694444444444441","0.31041666666666667","3.4722222222222654E-3","5.25","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45145","3","near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45145","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4.75","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45145","5","near","0.80694444444444446","0.80902777777777779","2.0833333333333259E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, Hung up below weir","0","0","0","0","0","0"
"45145","6","near","0.8208333333333333","0.82291666666666663","2.0833333333333259E-3","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, Hung up below weir","1","0","0","0","0","0"
"45145","7","far","0.32847222222222222","0.33055555555555555","2.0833333333333259E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45146","1","near","0.29444444444444445","0.29791666666666666","3.4722222222222099E-3","4.75","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","1","0","0","0","0"
"45146","2","near","0.30624999999999997","0.30902777777777779","2.7777777777778234E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up below weir","0","0","0","0","0","0"
"45146","3","near","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45146","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45146","5","near","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3","5.25","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45146","6","near","0.8208333333333333","0.82430555555555562","3.4722222222223209E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45147","1","near","0.29305555555555557","0.29652777777777778","3.4722222222222099E-3","4","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45147","2","near","0.30694444444444441","0.31111111111111112","4.1666666666667074E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45147","3","near","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3","6.75","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","4","0","0","0","0","0"
"45147","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4.75","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45147","5","near","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3","5.75","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift. One large rock off bottom","1","0","0","0","0","0"
"45147","6","near","0.8208333333333333","0.82430555555555562","3.4722222222223209E-3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45148","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4.75","10","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0"
"45148","2","near","0.30624999999999997","0.30833333333333335","2.0833333333333814E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up","0","0","0","0","0","0"
"45148","3","near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45148","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45148","5","near","0.80555555555555547","0.80972222222222223","4.1666666666667629E-3","5.25","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0"
"45148","6","near","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45148","7","far","0.32708333333333334","0.32916666666666666","2.0833333333333259E-3","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0"
"45149","1","near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3","4","11","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift. Very dirty water","4","2","0","0","0","0"
"45149","2","near","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3","5.25","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0"
"45149","3","near","0.31944444444444448","0.32222222222222224","2.7777777777777679E-3","6.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up below weir","0","0","0","0","0","0"
"45149","4","near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3","4.75","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0"
"45149","5","near","0.80625000000000002","0.80833333333333324","2.0833333333332149E-3","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up at weir","0","0","0","0","0","0"
"45149","6","near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3","8","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","4","0","0","0","0","0"
